Time,Res_Freq,Amplitude,Phase,Sample_number,Peak,Before_compression,After_compression,Compression_ratio,Compression_time
130.94349,1638.799946,16.156,-55.28,5,0,13.99,11.16,1.253584229390681,0
131.043495,1631.549312,17.512,-50.84,5,0,13.99,11.16,1.253584229390681,0
131.143501,1625.424636,18.772,-46.12,5,0,13.99,11.16,1.253584229390681,0
131.246507,1620.207524,19.794,-41.82,5,0,13.99,11.16,1.253584229390681,0
131.353513,1615.792707,20.688,-37.62,5,0,13.99,11.16,1.253584229390681,0
131.443518,1612.055353,21.402,-33.78,5,0,13.99,11.16,1.253584229390681,0
190.193879,1758.243399,5.038,-76.69,5,0,13.99,11.16,1.253584229390681,0
190.293884,1733.966201,6.978,-80.06,5,0,13.99,11.16,1.253584229390681,0
190.39389,1714.11787,7.504,-76.31,5,0,13.99,11.16,1.253584229390681,0
191.493953,2041.001793,2.222,-17.36,5,0,13.99,11.16,1.253584229390681,0
192.799027,2342.175682,1.064,51.35,5,0,13.99,11.16,1.253584229390681,0
192.894033,2342.175682,1.064,51.35,5,0,13.99,11.16,1.253584229390681,0
193.094044,2034.559613,1.866,-97.91,5,0,13.99,11.16,1.253584229390681,0
193.19405,1946.375226,3.064,-93.5,5,0,13.99,11.16,1.253584229390681,0
193.294056,1883.850507,3.718,-91.23,5,0,13.99,11.16,1.253584229390681,0
193.394062,1833.55901,4.456,-89.46,5,0,13.99,11.16,1.253584229390681,0
193.494067,1794.344371,5.202,-86.89,5,0,13.99,11.16,1.253584229390681,0
193.594073,1762.154295,6.19,-84.45,5,0,13.99,11.16,1.253584229390681,0
193.694079,1735.153774,7.16,-81.92,5,0,13.99,11.16,1.253584229390681,0
193.805085,1712.838847,8.336,-78.7,5,0,13.99,11.16,1.253584229390681,0
193.89409,1712.838847,8.336,-78.7,5,0,13.99,11.16,1.253584229390681,0
193.994096,1694.257578,9.608,-75.14,5,0,13.99,11.16,1.253584229390681,0
194.094101,1678.379296,10.918,-71.74,5,0,13.99,11.16,1.253584229390681,0
194.194108,1665.04943,12.328,-67.54,5,0,13.99,11.16,1.253584229390681,0
194.294113,1653.431084,13.432,-64.03,5,0,13.99,11.16,1.253584229390681,0
194.394119,1643.849635,15.324,-58.74,5,0,13.99,11.16,1.253584229390681,0
194.494124,1635.673141,16.766,-54.27,5,0,13.99,11.16,1.253584229390681,0
194.59413,1628.757764,18.09,-49.52,5,0,13.99,11.16,1.253584229390681,0
194.698136,1622.912715,19.256,-44.86,5,0,13.99,11.16,1.253584229390681,0
194.794142,1617.967644,20.322,-40.45,5,0,13.99,11.16,1.253584229390681,0
194.894147,1617.967644,20.322,-40.45,5,0,13.99,11.16,1.253584229390681,0
194.994153,1613.775329,21.16,-36.4,5,0,13.99,11.16,1.253584229390681,0
195.094159,1610.242122,21.862,-32.58,5,0,13.99,11.16,1.253584229390681,0
64.099666,3313.893705,1.048,58.29,6,0,13.99,11.16,1.253584229390681,0
64.199672,3338.45614,1.104,46.32,6,0,13.99,11.16,1.253584229390681,0
64.300678,3368.480571,1.13,51.14,6,0,13.99,11.16,1.253584229390681,0
64.399683,3368.480571,1.13,51.14,6,0,13.99,11.16,1.253584229390681,0
64.549692,3385.023756,1.422,35.09,6,0,13.99,11.16,1.253584229390681,0
64.649698,3401.815658,1.38,35.37,6,0,13.99,11.16,1.253584229390681,0
64.749703,3411.800296,1.098,21.35,6,0,13.99,11.16,1.253584229390681,0
64.849709,3421.225922,1.154,19.89,6,0,13.99,11.16,1.253584229390681,0
159.950149,1873.560254,1.498,-58.98,6,0,13.99,11.16,1.253584229390681,0
160.054155,1827.96979,4.604,-88.45,6,0,13.99,11.16,1.253584229390681,0
160.15016,1789.798988,5.38,-86.58,6,0,13.99,11.16,1.253584229390681,0
160.250166,1757.604545,6.218,-84.49,6,0,13.99,11.16,1.253584229390681,0
161.54924,2373.940942,2.358,-48.32,6,0,13.99,11.16,1.253584229390681,0
161.649246,2358.383911,1.21,-62.27,6,0,13.99,11.16,1.253584229390681,0
161.749251,2117.498075,1.872,-97.23,6,0,13.99,11.16,1.253584229390681,0
161.849257,2007.892018,2.632,-94.56,6,0,13.99,11.16,1.253584229390681,0
161.949263,1930.597536,3.248,-92.68,6,0,13.99,11.16,1.253584229390681,0
162.049269,1868.932495,3.874,-91.18,6,0,13.99,11.16,1.253584229390681,0
162.149274,1868.932495,3.874,-91.18,6,0,13.99,11.16,1.253584229390681,0
162.24928,1820.705174,4.646,-89.1,6,0,13.99,11.16,1.253584229390681,0
162.349286,1783.002843,5.47,-86.47,6,0,13.99,11.16,1.253584229390681,0
162.449292,1751.685844,6.434,-84.13,6,0,13.99,11.16,1.253584229390681,0
162.549297,1725.845029,7.516,-81.26,6,0,13.99,11.16,1.253584229390681,0
162.649303,1704.330964,8.736,-78.08,6,0,13.99,11.16,1.253584229390681,0
162.749309,1686.378867,9.972,-74.48,6,0,13.99,11.16,1.253584229390681,0
162.850315,1670.963842,11.412,-71.13,6,0,13.99,11.16,1.253584229390681,0
162.94932,1658.004115,12.942,-66.91,6,0,13.99,11.16,1.253584229390681,0
163.049326,1647.022818,14.42,-62.57,6,0,13.99,11.16,1.253584229390681,0
163.149332,1637.737332,16.17,-57.94,6,0,13.99,11.16,1.253584229390681,0
163.249337,1630.015539,17.552,-52.7,6,0,13.99,11.16,1.253584229390681,0
163.349343,1623.46226,18.93,-48.07,6,0,13.99,11.16,1.253584229390681,0
163.451349,1617.963324,20.134,-43.27,6,0,13.99,11.16,1.253584229390681,0
163.549355,1613.331536,21.126,-38.85,6,0,13.99,11.16,1.253584229390681,0
163.64936,1613.331536,21.126,-38.85,6,0,13.99,11.16,1.253584229390681,0
163.751366,1609.424063,21.9,-34.82,6,0,13.99,11.16,1.253584229390681,0
71.353081,1681.728969,1.184,-87.15,8,0,15.82,12.83,1.2330475448168357,0
71.462087,1607.701288,1.314,-90.0,8,0,15.82,12.83,1.2330475448168357,0
75.550321,1718.503464,1.002,-89.94,8,0,15.82,12.83,1.2330475448168357,0
75.650327,1659.378998,1.186,-88.21,8,0,15.82,12.83,1.2330475448168357,0
75.750333,1601.438512,1.406,-88.33,8,0,15.82,12.83,1.2330475448168357,0
332.504018,1369.866918,9.566,-4.86,10,0,14.66,11.83,1.239222316145393,0
226.999984,1364.257124,18.822,-4.53,12,0,16.33,13.49,1.2105263157894735,0
143.850228,1366.152535,10.146,-5.21,8,0,15.82,12.83,1.2330475448168357,0
527.65018,1364.717027,18.544,-4.52,12,0,16.33,13.49,1.2105263157894735,0
225.349889,1364.257122,18.812,-4.51,12,0,16.33,13.49,1.2105263157894735,0
285.85035,1369.740721,9.602,-4.74,10,0,14.66,11.83,1.239222316145393,0
153.752794,1369.150742,9.714,-4.84,10,0,14.66,11.83,1.239222316145393,0
288.797518,1370.6129,9.87,-4.94,9,0,15.82,12.5,1.2656,0
282.850178,1367.137546,9.994,-5.04,8,0,15.82,12.83,1.2330475448168357,0
183.549499,1366.367366,10.148,-5.23,8,0,15.82,12.83,1.2330475448168357,0
716.349973,1366.017628,19.002,-4.52,13,0,15.99,13.16,1.215045592705167,0
51.349937,1367.331607,10.166,-4.17,11,0,15.66,12.5,1.2528,0
89.900142,1364.744162,19.084,-4.5,13,0,15.99,13.16,1.215045592705167,0
632.100154,1365.85426,19.0,-4.52,13,0,15.99,13.16,1.215045592705167,0
127.350284,1364.824375,19.072,-4.42,13,0,15.99,13.16,1.215045592705167,0
678.69982,1365.909121,19.028,-4.42,13,0,15.99,13.16,1.215045592705167,0
425.150317,1364.659773,18.568,-4.46,12,0,16.33,13.49,1.2105263157894735,0
607.20073,1364.583729,18.686,-4.54,12,0,16.33,13.49,1.2105263157894735,0
225.499898,1366.607303,10.14,-4.92,8,0,15.82,12.83,1.2330475448168357,0
266.600249,1364.333351,18.812,-4.59,12,0,16.33,13.49,1.2105263157894735,0
289.100536,1367.494471,9.842,-5.05,11,0,15.66,12.5,1.2528,0
482.20058,1364.668161,18.556,-4.5,12,0,16.33,13.49,1.2105263157894735,0
314.900012,1367.49701,9.852,-4.76,11,0,15.66,12.5,1.2528,0
166.152503,1367.385095,9.848,-4.94,11,0,15.66,12.5,1.2528,0
101.199788,1585.703069,1.194,-166.81,7,0,15.82,12.66,1.249605055292259,0
4.050231,1361.543461,11.76,-5.11,8,0,15.82,12.83,1.2330475448168357,0
30.999773,1362.963022,19.444,-5.41,13,0,15.99,13.16,1.215045592705167,0
323.150483,1367.519718,9.89,-4.8,11,0,15.66,12.5,1.2528,0
84.546836,1370.275775,9.882,-5.14,9,0,15.82,12.5,1.2656,0
199.100388,1369.319581,9.688,-4.82,10,0,14.66,11.83,1.239222316145393,0
590.199758,1365.81609,18.994,-4.5,13,0,15.99,13.16,1.215045592705167,0
70.650041,1363.572518,18.894,-4.42,12,0,16.33,13.49,1.2105263157894735,0
241.849833,1369.44774,9.654,-4.89,10,0,14.66,11.83,1.239222316145393,0
589.099695,1365.875684,19.024,-4.56,13,0,15.99,13.16,1.215045592705167,0
421.3501,1364.647862,18.598,-4.48,12,0,16.33,13.49,1.2105263157894735,0
93.399342,1586.142731,1.206,-164.58,7,0,15.82,12.66,1.249605055292259,0
189.546842,1370.958895,9.698,-4.61,9,0,15.82,12.5,1.2656,0
512.950339,1367.798917,9.818,-4.9,11,0,15.66,12.5,1.2528,0
210.400034,1365.082907,19.086,-4.57,13,0,15.99,13.16,1.215045592705167,0
455.200036,1367.769922,9.834,-4.91,11,0,15.66,12.5,1.2528,0
33.149896,1368.267179,9.736,-4.45,10,0,14.66,11.83,1.239222316145393,0
27.999601,1367.66634,9.856,-4.96,10,0,14.66,11.83,1.239222316145393,0
111.950403,1364.082021,18.868,-4.47,12,0,16.33,13.49,1.2105263157894735,0
469.60386,1365.874391,18.808,-4.46,13,0,15.99,13.16,1.215045592705167,0
694.299712,1365.944895,19.028,-4.52,13,0,15.99,13.16,1.215045592705167,0
427.699463,1367.510812,10.058,-4.95,8,0,15.82,12.83,1.2330475448168357,0
17.349992,1364.48394,10.328,-5.16,8,0,15.82,12.83,1.2330475448168357,0
58.950372,1456.965324,3.494,-73.24,10,0,14.66,11.83,1.239222316145393,0
644.549866,1365.890027,19.004,-4.48,13,0,15.99,13.16,1.215045592705167,0
204.050671,1367.490378,9.814,-4.97,11,0,15.66,12.5,1.2528,0
48.750788,1364.01065,18.952,-4.35,12,0,16.33,13.49,1.2105263157894735,0
155.649903,1367.385051,9.88,-4.77,11,0,15.66,12.5,1.2528,0
338.899384,1365.357025,19.082,-4.44,13,0,15.99,13.16,1.215045592705167,0
88.847082,1370.281809,9.808,-4.83,9,0,15.82,12.5,1.2656,0
158.097043,1370.421227,9.876,-4.91,9,0,15.82,12.5,1.2656,0
135.49975,1369.150587,9.706,-4.86,10,0,14.66,11.83,1.239222316145393,0
117.099698,1369.242444,9.7,-4.96,10,0,14.66,11.83,1.239222316145393,0
119.999864,1366.002225,10.168,-5.19,8,0,15.82,12.83,1.2330475448168357,0
274.799718,1365.227101,19.08,-4.61,13,0,15.99,13.16,1.215045592705167,0
7.35042,1361.713901,11.812,-4.85,10,0,14.66,11.83,1.239222316145393,0
135.099727,1369.120716,9.682,-5.1,10,0,14.66,11.83,1.239222316145393,0
141.000065,1367.37067,9.85,-4.8,11,0,15.66,12.5,1.2528,0
291.549675,1367.16985,9.978,-5.21,8,0,15.82,12.83,1.2330475448168357,0
252.000414,1367.540799,9.864,-4.85,11,0,15.66,12.5,1.2528,0
468.099774,1365.873198,18.802,-4.53,13,0,15.99,13.16,1.215045592705167,0
440.250181,1364.672885,18.592,-4.51,12,0,16.33,13.49,1.2105263157894735,0
307.146568,1370.799639,9.836,-4.99,9,0,15.82,12.5,1.2656,0
328.646798,1370.786536,9.806,-4.93,9,0,15.82,12.5,1.2656,0
283.650224,1365.268807,19.078,-4.5,13,0,15.99,13.16,1.215045592705167,0
550.750501,1364.617018,18.698,-4.47,12,0,16.33,13.49,1.2105263157894735,0
303.200342,1369.764761,9.608,-4.81,10,0,14.66,11.83,1.239222316145393,0
159.900146,1366.256338,10.168,-4.98,8,0,15.82,12.83,1.2330475448168357,0
506.14995,1367.794093,9.808,-5.08,11,0,15.66,12.5,1.2528,0
184.650561,1367.465151,9.838,-5.05,11,0,15.66,12.5,1.2528,0
212.550157,1366.54521,10.106,-5.27,8,0,15.82,12.83,1.2330475448168357,0
31.99983,1368.125062,9.516,-3.15,10,0,14.66,11.83,1.239222316145393,0
580.10018,1365.98533,18.832,-4.46,13,0,15.99,13.16,1.215045592705167,0
190.349887,1365.020949,19.09,-4.49,13,0,15.99,13.16,1.215045592705167,0
332.650027,1367.512596,9.884,-4.8,11,0,15.66,12.5,1.2528,0
20.501173,1364.408938,10.386,-5.22,8,0,15.82,12.83,1.2330475448168357,0
