LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	Herve
Date	2023/06/28
Time	11:51:35.3437666893005371094
***End_of_Header***	
	
Channels	4				
Samples	14755	14755	14755	14755	
Date	1904/01/01	1904/01/01	1904/01/01	1904/01/01	
Time	09:00:00	09:00:00	09:00:00	09:00:00	
Y_Unit_Label	s	Hz	mV	°	
X_Dimension	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***					
X_Value	Time	Res.Frequency	Amplitude	Phase	Comment
	0.050003	1457.939125	25.966000	-5.220000
	0.150008	1457.932764	25.974000	-5.250000
	0.250014	1457.927675	25.960000	-5.240000
	0.350020	1457.926403	26.000000	-5.210000
	0.450026	1457.930220	26.002000	-5.170000
	0.550031	1457.926403	25.976000	-5.230000
	0.650037	1457.917497	25.984000	-5.270000
	0.752043	1457.917497	25.984000	-5.270000
	0.850049	1457.913680	25.998000	-5.230000
	0.950054	1457.918769	25.996000	-5.160000
	1.050060	1457.920042	25.974000	-5.190000
	1.150065	1457.918769	25.970000	-5.210000
	1.250072	1457.913680	25.986000	-5.240000
	1.350077	1457.912408	25.968000	-5.210000
	1.450083	1457.909864	25.972000	-5.220000
	1.550088	1457.904775	25.970000	-5.240000
	1.650094	1457.908592	25.974000	-5.170000
	1.750100	1457.911136	25.984000	-5.180000
	1.850106	1457.912408	25.974000	-5.190000
	1.950111	1457.912408	25.990000	-5.200000
	2.050117	1457.917498	25.992000	-5.160000
	2.150123	1457.916225	25.966000	-5.210000
	2.251129	1457.903503	25.986000	-5.300000
	2.350134	1457.907320	25.980000	-5.170000
	2.450140	1457.916226	25.982000	-5.130000
	2.550146	1457.911137	25.990000	-5.240000
	2.650151	1457.911137	25.990000	-5.240000
	2.750157	1457.907320	25.988000	-5.230000
	2.850163	1457.909865	25.964000	-5.180000
	2.950169	1457.914954	25.972000	-5.160000
	3.050174	1457.916226	25.960000	-5.190000
	3.150180	1457.908593	25.988000	-5.260000
	3.250186	1457.912410	25.978000	-5.170000
	3.350192	1457.918771	25.958000	-5.150000
	3.450197	1457.911138	25.980000	-5.260000
	3.550203	1457.917499	25.978000	-5.150000
	3.651208	1457.920044	25.968000	-5.180000
	3.751215	1457.918771	25.956000	-5.210000
	3.850220	1457.918771	25.998000	-5.200000
	3.952226	1457.925133	25.966000	-5.150000
	4.050231	1457.923861	25.958000	-5.210000
	4.150237	1457.916227	26.010000	-5.260000
	4.250243	1457.917500	25.988000	-5.190000
	4.350249	1457.917500	25.988000	-5.190000
	4.450254	1457.918772	25.972000	-5.190000
	4.550260	1457.914955	25.964000	-5.230000
	4.650266	1457.916227	25.982000	-5.190000
	4.750271	1457.914955	25.974000	-5.210000
	4.850277	1457.912411	25.988000	-5.220000
	4.950283	1457.908594	25.994000	-5.230000
	5.050289	1457.909866	25.982000	-5.190000
	5.150294	1457.909866	25.968000	-5.200000
	5.251300	1457.913683	25.986000	-5.170000
	5.350306	1457.908594	25.982000	-5.240000
	5.451312	1457.898416	25.984000	-5.280000
	5.550317	1457.900961	25.988000	-5.180000
	5.653323	1457.897144	25.988000	-5.230000
	5.750329	1457.892055	25.978000	-5.240000
	5.850335	1457.893327	25.970000	-5.190000
	5.950340	1457.893327	25.974000	-5.200000
	6.050346	1457.898416	25.972000	-5.160000
	6.150352	1457.892055	25.980000	-5.250000
	6.250357	1457.892055	25.998000	-5.200000
	6.350363	1457.890783	25.992000	-5.210000
	6.500371	1457.890783	25.976000	-5.200000
	6.600378	1457.881877	25.980000	-5.270000
	6.700383	1457.880605	25.974000	-5.210000
	6.800389	1457.876789	25.952000	-5.230000
	6.900394	1457.874244	25.994000	-5.220000
	7.000400	1457.871700	25.976000	-5.220000
	7.100406	1457.872972	25.970000	-5.190000
	7.200412	1457.865339	25.978000	-5.260000
	7.350420	1457.861522	25.964000	-5.230000
	7.450426	1457.861522	25.964000	-5.230000
	7.550432	1457.858978	25.968000	-5.220000
	7.650437	1457.850072	25.972000	-5.270000
	7.750443	1457.848800	25.990000	-5.210000
	7.850449	1457.848800	25.980000	-5.200000
	7.950455	1457.844984	25.964000	-5.230000
	8.050460	1457.838623	25.994000	-5.250000
	8.150466	1457.829717	25.986000	-5.270000
	8.250472	1457.829717	25.974000	-5.200000
	8.351478	1457.823357	25.978000	-5.250000
	8.452483	1457.822084	25.976000	-5.210000
	8.550489	1457.824629	25.978000	-5.180000
	8.650495	1457.828445	25.942000	-5.170000
	8.756501	1457.829718	25.998000	-5.190000
	8.850506	1457.832262	25.972000	-5.180000
	8.950512	1457.833534	25.964000	-5.190000
	9.050518	1457.834807	25.982000	-5.190000
	9.152524	1457.837351	25.988000	-5.180000
	9.250529	1457.841168	25.964000	-5.170000
	9.350534	1457.841168	25.964000	-5.170000
	9.450541	1457.837351	25.982000	-5.230000
	9.550546	1457.836079	25.970000	-5.210000
	9.650552	1457.837351	25.952000	-5.190000
	9.750557	1457.837351	25.962000	-5.200000
	9.850563	1457.836079	26.004000	-5.210000
	9.950569	1457.837351	25.978000	-5.190000
	10.051575	1457.843712	25.962000	-5.150000
	10.150580	1457.842440	25.972000	-5.210000
	10.250586	1457.851346	25.976000	-5.130000
	10.352592	1457.851346	25.968000	-5.200000
